REG,URB,HHID,RESP_LNO,Q5_TECHVOC,Q5_TECHVOC_COURSE,Q5_SPECIFY_COURSE,Q6_TESDA_CERT,Q15A_ARTS,Q15B_SCIENCE,Q15C_BUSINESS,Q20_ACTIVITY,Q21_KNOWLEDGE,C5_AGE_RT04,C12_HEA_RT04,C4_SEX_RT04,C14_ATTEND_SCHOOL_RT04
1,1,1460,3,2,,,2,1,1,1,2,2,23,10018,2,4
1,1,1460,4,2,,,2,1,1,1,2,2,21,24015,2,4
1,1,1507,3,2,,,2,1,1,1,2,2,30,10018,1,4
1,1,1543,3,2,,,2,1,1,1,2,2,24,24015,2,4
1,2,1584,1,,,,,1,1,1,2,2,21,10013,1,4
1,2,1584,2,2,,,2,1,1,1,2,2,16,10016,2,4
1,2,1692,1,2,,,2,1,1,1,2,2,21,10015,1,4
1,2,1692,2,2,,,2,1,1,1,2,2,19,10014,1,4
1,2,1751,3,,,,,1,1,1,2,2,30,10018,1,4
1,2,1785,2,2,,,2,1,1,1,1,2,21,60915,1,4
2,1,1903,4,2,,,2,1,1,1,2,2,24,24013,1,4
2,2,2339,1,2,,,2,1,1,1,2,2,46,10013,1,
2,2,2350,3,,,,,1,1,1,2,2,18,10013,1,4
2,2,2391,3,2,,,2,1,1,1,2,2,26,60713,1,4
2,2,2500,5,2,,,2,1,1,1,2,2,20,60001,2,4
2,2,2802,3,2,,,2,1,1,1,2,2,19,10018,1,4
2,2,3168,3,2,,,2,1,1,1,2,2,30,0,1,4
2,2,3168,4,2,,,2,1,1,1,2,2,29,10018,1,4
2,2,3182,1,2,,,2,1,1,1,2,2,25,10018,2,4
2,2,3505,3,2,,,2,1,1,1,2,2,17,35031,1,1
2,2,3788,3,2,,,2,1,1,1,2,2,29,10014,1,4
2,2,3803,3,2,,,2,1,1,1,1,2,15,24011,1,1
3,1,4508,1,2,,,2,1,1,1,2,2,30,50002,1,4
3,2,5045,2,2,,,2,1,1,1,2,2,28,60002,1,4
3,1,5997,1,2,,,2,1,1,1,2,2,27,24015,1,4
3,2,6783,3,2,,,2,1,1,1,2,2,24,10011,1,4
3,1,7345,1,2,,,2,1,1,1,2,2,23,60001,1,4
3,2,8104,2,2,,,2,1,1,1,2,2,26,24015,2,4
4,1,8378,3,2,,,2,1,1,1,2,2,25,60188,2,4
4,1,8864,1,2,,,2,1,1,1,2,2,44,10014,1,
4,1,8896,1,2,,,2,1,1,1,2,2,21,24015,2,4
4,1,9376,1,2,,,2,1,1,1,2,2,26,24015,2,4
4,1,9444,1,2,,,2,1,1,1,2,2,24,10015,1,4
4,1,9445,1,2,,,2,1,1,1,1,2,23,10018,1,4
4,1,9599,2,2,,,2,1,1,1,2,2,24,10018,1,4
4,1,9782,2,2,,,2,1,1,1,2,2,26,60003,1,4
4,2,9821,3,2,,,2,1,1,1,2,2,15,24011,1,4
4,2,9833,2,2,,,2,1,1,1,2,2,25,24015,2,4
4,2,9867,2,2,,,2,1,1,1,1,2,22,24015,1,4
4,1,10853,2,2,,,2,1,1,1,2,2,30,10011,2,4
4,1,11001,4,2,,,2,1,1,1,2,2,28,10018,2,4
5,2,11402,2,2,,,2,1,1,1,2,2,29,24015,1,4
5,2,11558,3,2,,,2,1,1,1,2,2,27,24015,1,4
5,2,11741,3,2,,,2,1,1,1,2,2,28,24012,1,4
5,1,12095,3,2,,,2,1,1,1,1,2,22,10016,1,4
5,2,13119,3,2,,,2,1,1,1,2,2,18,24013,1,4
5,2,13227,3,2,,,2,1,1,1,1,2,30,10018,1,4
5,2,13279,2,2,,,2,1,1,1,2,2,21,24014,1,4
5,2,13531,2,2,,,2,1,1,1,2,2,25,10018,1,4
5,2,13583,3,2,,,2,1,1,1,2,2,28,10014,1,4
6,2,14243,3,2,,,2,1,1,1,2,2,19,34011,1,4
6,2,14302,1,2,,,2,1,1,1,2,2,30,10015,1,4
6,2,14743,3,2,,,2,1,1,1,2,2,21,60831,1,4
6,2,15904,1,2,,,2,1,1,1,2,2,29,10014,1,4
6,1,16125,3,2,,,2,1,1,1,2,2,23,10018,1,4
6,1,16125,4,2,,,2,1,1,1,2,2,24,24012,2,4
6,1,16228,2,2,,,2,1,1,1,2,2,27,10014,1,4
6,1,16565,4,2,,,2,1,1,1,2,2,26,60001,1,4
6,1,16643,1,2,,,2,1,1,1,2,2,29,24015,1,4
6,1,16774,5,2,,,2,1,1,1,2,2,26,60001,1,4
6,1,16774,7,2,,,2,1,1,1,2,2,22,24015,1,4
6,1,16777,3,2,,,2,1,1,1,2,2,26,60413,1,4
6,2,17221,3,2,,,2,1,1,1,1,2,22,10014,1,4
7,1,17251,1,1,40723,SEWER,1,1,1,1,1,2,29,24015,1,4
7,2,17460,2,2,,,2,1,1,1,2,2,24,24012,2,4
7,2,17460,4,2,,,2,1,1,1,2,2,26,10018,1,4
7,1,17828,1,2,,,2,1,1,1,2,2,26,24015,2,4
7,1,18505,2,2,,,2,1,1,1,2,2,23,60002,1,4
7,1,18549,4,2,,,2,1,1,1,2,2,24,10012,1,4
7,1,18818,1,2,,,2,1,1,1,2,2,23,24015,2,4
7,1,19331,2,2,,,2,1,1,1,2,2,28,10018,2,4
7,2,19670,2,,,,,1,1,1,2,2,30,0,2,4
7,2,19670,3,,,,,1,1,1,2,2,15,2000,1,4
7,2,20007,3,2,,,2,1,1,1,2,2,20,10016,1,4
7,2,20309,2,2,,,2,1,1,1,2,2,17,24012,2,1
8,2,20665,1,2,,,2,1,1,1,2,2,30,24015,1,4
8,2,20769,2,2,,,2,1,1,1,1,2,30,10012,1,4
8,2,21450,2,2,,,2,1,1,1,2,2,23,24011,1,4
8,2,21727,4,2,,,2,1,1,1,2,2,16,24013,1,1
8,2,22075,1,2,,,2,1,1,1,1,2,28,24012,1,4
8,2,22106,3,2,,,2,1,1,1,1,2,28,24015,2,4
8,2,22144,2,2,,,2,1,1,1,1,2,21,10014,1,4
8,2,22144,3,2,,,2,1,1,1,1,2,18,10014,1,4
8,2,22144,4,2,,,2,1,1,1,1,2,17,10015,1,4
8,2,22320,3,2,,,2,1,1,1,1,2,27,24015,1,4
8,2,22449,2,2,,,2,1,1,1,1,2,25,10015,2,4
8,2,22490,2,2,,,2,1,1,1,1,2,18,24014,2,4
8,2,22496,1,2,,,2,1,1,1,1,2,26,0,1,4
8,2,22503,2,2,,,2,1,1,1,2,2,28,24015,1,4
8,2,22614,1,2,,,2,1,1,1,1,2,20,24015,1,4
8,2,22788,4,2,,,2,1,1,1,2,2,29,10018,1,4
8,2,23222,2,2,,,2,1,1,1,1,2,29,24012,1,4
8,2,23245,2,2,,,2,1,1,1,2,2,18,24011,1,4
8,2,23285,3,2,,,2,1,1,1,1,2,20,24011,1,4
8,2,23290,2,2,,,2,1,1,1,1,2,24,24015,1,4
8,2,23323,1,2,,,2,1,1,1,2,2,27,10015,1,4
8,2,23327,4,2,,,2,1,1,1,1,2,21,24015,1,4
8,2,23335,2,2,,,2,1,1,1,1,2,21,24013,1,4
8,2,23335,1,2,,,2,1,1,1,2,2,30,24015,1,4
9,2,23880,4,2,,,2,1,1,1,2,2,17,10014,2,4
9,2,23912,4,2,,,2,1,1,1,2,2,25,24014,1,1
9,1,24131,2,2,,,2,1,1,1,2,2,25,24012,1,4
9,1,24335,2,2,,,2,1,1,1,2,2,30,61032,1,4
9,1,24347,1,2,,,2,1,1,1,2,2,16,10018,2,4
9,1,24347,2,2,,,2,1,1,1,2,2,19,24012,1,4
9,1,24419,3,2,,,2,1,1,1,2,2,15,10014,1,4
9,2,24736,4,2,,,2,1,1,1,2,2,24,10014,1,4
9,2,24736,5,2,,,2,1,1,1,2,2,17,24011,1,4
9,2,24970,4,2,,,2,1,1,1,2,2,27,10014,2,4
9,2,25158,2,2,,,2,1,1,1,2,2,17,10015,1,4
9,2,25626,2,2,,,2,1,1,1,1,2,20,24015,1,4
10,1,25631,2,2,,,2,1,1,1,1,2,22,24011,1,4
10,2,25905,3,2,,,2,1,1,1,1,2,16,24013,2,1
10,2,25919,5,2,,,2,1,1,1,2,2,15,24012,1,2
10,2,25932,3,2,,,2,1,1,1,1,2,18,34013,2,1
10,2,25933,3,2,,,2,1,1,1,2,2,18,34011,2,1
10,2,25934,3,2,,,2,1,1,1,1,2,17,24015,1,1
10,2,25946,2,2,,,2,1,1,1,1,2,16,24013,2,1
10,2,25952,3,2,,,2,1,1,1,1,2,26,10014,1,4
10,2,25952,4,2,,,2,1,1,1,1,2,15,24011,2,4
10,2,25965,3,2,,,2,1,1,1,2,2,17,24015,2,1
10,2,25966,3,2,,,2,1,1,1,1,2,16,24013,2,1
10,2,25973,3,2,,,2,1,1,1,1,2,15,10018,2,4
10,2,25991,1,2,,,2,1,1,1,1,2,22,24013,1,4
10,2,26038,3,2,,,2,1,1,1,2,2,16,24013,1,1
10,2,26063,3,2,,,2,1,1,1,1,2,18,10012,1,4
10,2,26081,3,2,,,2,1,1,1,1,2,16,24012,2,1
10,2,26083,2,2,,,2,1,1,1,1,2,20,60003,2,4
10,2,26083,3,2,,,2,1,1,1,1,2,19,34023,2,1
10,2,26083,4,2,,,2,1,1,1,1,2,16,24012,1,1
10,1,26603,2,2,,,2,1,1,1,2,2,24,24015,2,4
10,1,26787,2,2,,,2,1,1,1,2,2,27,60001,2,4
10,1,26842,2,2,,,2,1,1,1,2,2,23,10015,1,4
10,2,27216,2,2,,,2,1,1,1,1,2,26,0,1,4
10,1,27376,4,2,,,2,1,1,1,1,2,25,24015,1,4
10,2,27785,3,2,,,2,1,1,1,2,2,19,34011,1,1
10,2,27792,1,2,,,2,1,1,1,1,2,25,24012,1,4
10,1,28082,1,2,,,2,1,1,1,2,2,26,10015,1,4
10,1,28334,5,2,,,2,1,1,1,2,2,19,10018,2,4
10,2,28622,3,2,,,2,1,1,1,2,2,25,24013,2,4
10,2,28643,2,2,,,2,1,1,1,1,2,16,10018,1,4
11,1,29083,1,2,,,2,1,1,1,2,2,28,24015,1,4
11,1,29083,2,2,,,2,1,1,1,2,2,28,24015,2,4
11,1,29114,5,2,,,2,1,1,1,2,2,28,24013,2,4
11,1,29122,4,2,,,2,1,1,1,2,2,21,60611,1,4
11,1,29128,5,2,,,1,1,1,1,2,2,30,60001,1,4
11,1,29128,6,2,,,2,1,1,1,2,2,22,24015,1,4
11,1,29352,3,2,,,2,1,1,1,2,2,16,24012,1,1
11,1,29485,3,2,,,2,1,1,1,2,2,28,24015,1,4
11,1,29485,4,2,,,2,1,1,1,2,2,25,24015,1,4
11,1,29526,1,2,,,2,1,1,1,2,2,25,10018,1,4
11,1,29847,1,2,,,2,1,1,1,2,2,23,24015,2,4
11,1,29883,1,1,40714,COMPTECH,1,1,1,1,2,2,23,24015,2,4
11,1,29981,3,2,,,1,1,1,1,2,2,22,34013,2,4
11,1,30070,3,,,,,1,1,1,2,2,23,10013,1,4
11,1,30490,3,2,,,2,1,1,1,2,2,21,10015,1,4
11,1,30490,4,2,,,2,1,1,1,2,2,26,10011,1,4
11,2,30867,3,2,,,2,1,1,1,2,2,16,10018,1,4
11,1,30978,1,2,,,2,1,1,1,2,2,25,24012,1,4
11,2,31054,1,2,,,2,1,1,1,1,2,24,24011,1,4
11,2,31085,3,2,,,2,1,1,1,2,2,28,24015,1,4
11,1,31391,3,2,,,2,1,1,1,2,2,23,10012,1,4
11,1,31417,2,2,,,2,1,1,1,2,2,18,10018,1,4
11,1,31417,3,2,,,2,1,1,1,2,2,16,10018,1,4
11,1,31420,1,2,,,2,1,1,1,2,2,27,24012,1,4
11,1,31427,3,2,,,2,1,1,1,2,2,29,60004,1,4
11,1,31428,3,2,,,2,1,1,1,2,2,22,24015,1,4
11,2,31557,1,2,,,2,1,1,1,2,2,21,10013,1,4
11,2,31614,2,2,,,2,1,1,1,2,2,25,10013,2,4
11,2,31766,5,2,,,2,1,1,1,2,2,30,10011,1,4
11,2,31766,6,2,,,2,1,1,1,2,2,21,10012,1,4
12,1,32762,4,2,,,2,1,1,1,2,2,30,24013,1,4
12,1,32762,5,2,,,2,1,1,1,2,2,26,10014,1,4
12,1,32984,1,2,,,2,1,1,1,2,2,21,10014,1,4
12,1,32984,2,2,,,2,1,1,1,2,2,16,10015,1,4
12,2,33024,4,1,40716,AUTOMOTIVE NC-II,1,1,1,1,1,2,25,24015,1,4
12,2,33042,5,2,,,2,1,1,1,2,2,17,10016,1,4
12,2,33129,3,2,,,2,1,1,1,2,2,18,24012,1,4
12,2,33189,1,2,,,2,1,1,1,2,2,30,10015,1,4
12,2,33544,1,2,,,2,1,1,1,2,2,21,10018,1,4
12,2,33544,2,2,,,2,1,1,1,2,2,20,10011,2,4
12,2,33635,1,2,,,2,1,1,1,2,2,19,10018,1,4
12,1,33733,1,2,,,2,1,1,1,2,2,27,10015,1,4
12,2,33877,3,2,,,2,1,1,1,1,2,22,10015,1,4
12,2,33877,4,2,,,2,1,1,1,1,2,16,24011,2,4
12,2,33974,2,2,,,2,1,1,1,2,2,15,1000,1,4
12,2,34068,3,2,,,2,1,1,1,1,2,22,10012,1,4
13,1,35594,1,2,,,2,1,1,1,2,2,21,24015,1,4
13,1,35689,1,2,,,2,1,1,1,2,2,30,24015,1,4
13,1,35937,2,1,41013,HOTEL RET,SERVICE MANAGEMENT,1,1,1,,2,1,30,41013,1
13,1,36335,1,2,,,2,1,1,1,2,2,22,60612,1,4
13,1,36722,2,2,,,2,1,1,1,2,2,19,34013,1,4
13,1,36722,3,2,,,2,1,1,1,2,2,22,60731,1,4
13,1,36722,4,2,,,2,1,1,1,2,2,23,34013,1,4
13,1,36904,1,2,,,2,1,1,1,2,2,25,24015,1,4
13,1,36929,1,2,,,2,1,1,1,2,2,25,10018,1,4
13,1,36965,1,2,,,1,1,1,1,2,2,23,50716,1,4
13,1,37148,1,2,,,2,1,1,1,2,2,28,24012,1,4
13,1,37165,3,2,,,2,1,1,1,2,2,27,24015,2,4
13,1,37182,3,2,,,2,1,1,1,2,2,22,60111,1,4
13,1,37414,3,2,,,2,1,1,1,2,2,29,60001,1,4
13,1,37754,2,2,,,2,1,1,1,2,2,28,24015,2,4
13,1,37839,3,1,41013,FOOD TECHNOLOGY,1,1,1,1,2,2,30,40002,2,4
13,1,38079,2,2,,,2,1,1,1,2,2,27,24015,2,4
13,1,38468,1,2,,,2,1,1,1,2,2,23,60688,1,4
13,1,38650,1,2,,,2,1,1,1,2,2,20,35031,1,1
13,1,38654,4,2,,,2,1,1,1,2,2,24,60410,2,4
13,1,38654,3,2,,,2,1,1,1,2,2,26,60003,1,1
13,1,38776,3,2,,,2,1,1,1,2,2,23,60004,1,4
13,1,38777,2,2,,,2,1,1,1,2,2,30,24012,1,4
13,1,39053,2,2,,,2,1,1,1,2,2,22,10018,1,4
13,1,39138,1,2,,,2,1,1,1,2,2,22,10018,1,4
13,1,39458,1,2,,,2,1,1,1,2,2,28,24013,1,4
13,1,39539,1,2,,,2,1,1,1,2,2,30,24015,2,4
13,1,39675,1,2,,,2,1,1,1,2,2,24,10015,1,4
13,1,39709,1,2,,,2,1,1,1,2,2,30,60004,1,4
13,1,39723,1,2,,,2,1,1,1,2,2,23,24015,1,4
13,1,40237,3,2,,,2,1,1,1,2,2,28,61013,2,4
13,1,40521,5,2,,,2,1,1,1,2,2,26,60612,2,4
13,1,40684,3,2,,,2,1,1,1,2,2,23,24015,2,4
13,1,40915,1,2,,,2,1,1,1,2,2,22,10018,1,4
13,1,40945,2,2,,,2,1,1,1,2,2,29,24015,1,4
13,1,40979,3,2,,,2,1,1,1,2,2,20,10018,1,4
13,1,41439,1,2,,,2,1,1,1,2,2,23,60612,1,4
13,1,41564,1,2,,,2,1,1,1,2,2,22,24014,1,4
13,1,41564,2,2,,,2,1,1,1,2,2,17,24012,1,1
13,1,41732,3,2,,,2,1,1,1,2,2,21,24015,1,4
13,1,42016,1,2,,,2,1,1,1,2,2,24,24015,1,4
13,1,42251,1,2,,,2,1,1,1,2,2,28,61015,2,4
13,1,42391,2,2,,,2,1,1,1,2,2,25,60003,1,4
13,1,42403,4,2,,,2,1,1,1,2,2,20,24015,2,4
13,1,42544,2,2,,,2,1,1,1,2,2,29,50913,2,4
13,1,42605,3,2,,,2,1,1,1,2,2,30,24015,1,4
13,1,42743,2,2,,,2,1,1,1,2,2,22,60313,2,4
13,1,42938,1,2,,,2,1,1,1,2,2,30,24015,1,4
13,1,43172,3,2,,,2,1,1,1,1,2,24,24015,2,4
14,2,43804,2,2,,,2,1,1,1,2,2,17,0,1,4
14,1,44005,2,2,,,2,1,1,1,2,2,28,61013,2,4
14,1,44312,6,2,,,2,1,1,1,2,2,20,24013,1,4
14,2,44874,3,2,,,2,1,1,1,2,2,27,60001,1,4
14,2,44874,4,1,40715,SMAW,1,1,1,1,2,2,26,60001,1,4
14,2,45208,1,2,,,2,1,1,1,2,2,21,10013,1,4
14,2,45315,3,2,,,2,1,1,1,1,2,24,10013,2,4
14,2,45345,1,2,,,2,1,1,1,1,2,18,24015,1,4
14,2,45346,3,2,,,1,1,1,1,1,2,24,24011,1,4
14,2,45372,2,2,,,2,1,1,1,2,2,21,24015,1,4
14,2,46039,3,2,,,2,1,1,1,2,2,20,34013,1,1
14,2,46085,4,2,,,2,1,1,1,1,2,16,24013,1,1
14,2,46364,3,2,,,2,1,1,1,2,2,21,24011,1,4
15,2,46689,2,2,,,2,1,1,1,2,2,30,10018,1,4
15,2,46695,1,2,,,2,1,1,1,1,2,22,24015,1,4
15,2,47259,3,2,,,2,1,1,1,2,2,30,10015,2,4
15,2,47259,5,,,,,1,1,1,2,2,26,0,1,4
15,2,47285,3,2,,,2,1,1,1,2,2,19,24012,2,4
15,2,47398,3,2,,,2,1,1,1,2,2,19,10013,2,4
15,2,47398,4,2,,,2,1,1,1,2,2,16,10015,1,4
15,2,47405,3,2,,,2,1,1,1,2,2,16,10018,1,4
15,2,47522,2,2,,,2,1,1,1,2,2,27,24015,2,4
15,2,47522,3,2,,,2,1,1,1,2,2,25,10002,1,4
15,2,47885,1,2,,,2,1,1,1,2,2,21,24015,1,4
15,2,48365,3,2,,,2,1,1,1,2,2,22,0,1,4
15,2,48365,4,2,,,2,1,1,1,2,2,18,0,2,4
15,2,48482,2,2,,,2,1,1,1,2,2,18,10018,1,4
15,2,48924,1,2,,,2,1,1,1,2,2,19,10011,1,4
16,2,49706,3,2,,,2,1,1,1,2,2,27,10011,1,4
16,2,50143,2,2,,,2,1,1,1,1,2,30,10011,2,4
16,2,50280,1,2,,,2,1,1,1,2,2,27,10011,1,4
16,2,50644,2,2,,,2,1,1,1,2,2,28,24012,1,4
16,2,51079,3,,,,,1,1,1,1,2,23,10013,1,4
16,2,51245,3,2,,,2,1,1,1,2,2,19,10011,1,4
17,1,52548,2,1,51012,ELECTRONICS,1,1,1,1,1,2,23,60001,2,4
17,2,52629,2,2,,,2,1,1,1,2,2,16,24012,1,4
17,2,52643,2,2,,,2,1,1,1,2,2,15,24012,1,1
17,2,52761,3,2,,,2,1,1,1,2,2,28,10014,1,4
17,1,53088,1,2,,,2,1,1,1,2,2,30,24015,1,4
17,1,53487,2,2,,,2,1,1,1,2,2,23,24015,1,4
17,2,53721,1,2,,,2,1,1,1,1,2,23,10018,1,4
17,2,54219,3,2,,,2,1,1,1,2,2,25,24011,1,4
